id,estado,motivo,dimensiones_normalizada,guardada,frente_detectado,espalda_detectada
AIM-P004-209.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",551x353,ok-saved,si,si
AIM-P004-210.jpg,ok,"logo separado de bloque ancho x[14:116] | frente/espalda fusionados, separados en x=397",554x354,ok-saved,si,si
AIM-P004-211.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",550x352,ok-saved,si,si
AIM-P004-212.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x353,ok-saved,si,si
AIM-P004-213.jpg,ok,"logo separado de bloque ancho x[15:117] | frente/espalda fusionados, separados en x=400",556x350,ok-saved,si,si
AIM-P004-214.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=402",548x352,ok-saved,si,si
AIM-P004-215.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P004-216.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",555x352,ok-saved,si,si
AIM-P004-217.jpg,ok,"logo descartado x[91:764] | frente/espalda fusionados, separados en x=2445",700x456,ok-saved,si,si
AIM-P004-218.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=398",548x352,ok-saved,si,si
AIM-P004-219.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P004-220.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P004-221.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",556x352,ok-saved,si,si
AIM-P004-222.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",546x352,ok-saved,si,si
AIM-P004-223.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=395",545x352,ok-saved,si,si
AIM-P004-224.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=399",553x353,ok-saved,si,si
AIM-P004-225.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P004-226.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x353,ok-saved,si,si
AIM-P004-227.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=399",544x353,ok-saved,si,si
AIM-P004-228.jpg,ok,"logo separado de bloque ancho x[8:111] | frente/espalda fusionados, separados en x=399",561x362,ok-saved,si,si
AIM-P004-229.jpg,ok,"logo separado de bloque ancho x[4:108] | frente/espalda fusionados, separados en x=398",565x364,ok-saved,si,si
AIM-P004-230.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P004-231.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",544x352,ok-saved,si,si
AIM-P004-232.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P004-233.jpg,ok,"logo separado de bloque ancho x[91:703] | frente/espalda fusionados, separados en x=2407",700x455,ok-saved,si,si
AIM-P004-234.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=398",551x352,ok-saved,si,si
AIM-P004-235.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",541x352,ok-saved,si,si
AIM-P004-236.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=398",547x352,ok-saved,si,si
AIM-P004-237.jpg,ok,"logo separado de bloque ancho x[11:85] | frente/espalda fusionados, separados en x=290",398x257,ok-saved,si,si
AIM-P004-238.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",545x352,ok-saved,si,si
AIM-P004-239.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",563x352,ok-saved,si,si
AIM-P004-240.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",541x352,ok-saved,si,si
AIM-P005-241.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x353,ok-saved,si,si
AIM-P005-242.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P005-243.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",549x352,ok-saved,si,si
AIM-P005-244.jpg,ok,"logo separado de bloque ancho x[2:105] | frente/espalda fusionados, separados en x=391",557x359,ok-saved,si,si
AIM-P005-245.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",541x352,ok-saved,si,si
AIM-P005-246.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=399",547x352,ok-saved,si,si
AIM-P005-247.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P005-248.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",564x355,ok-saved,si,si
AIM-P005-249.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P005-250.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P005-251.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",541x352,ok-saved,si,si
AIM-P005-252.jpg,ok,"logo separado de bloque ancho x[91:703] | frente/espalda fusionados, separados en x=2407",700x458,ok-saved,si,si
AIM-P005-253.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",547x352,ok-saved,si,si
AIM-P005-254.jpg,ok,"logo separado de bloque ancho x[3:109] | frente/espalda fusionados, separados en x=403",572x370,ok-saved,si,si
AIM-P005-255.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P005-256.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",544x352,ok-saved,si,si
AIM-P005-257.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P005-258.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",552x352,ok-saved,si,si
AIM-P005-259.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=399",554x353,ok-saved,si,si
AIM-P005-260.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",545x353,ok-saved,si,si
AIM-P005-261.jpg,dudoso,logo descartado x[15:125] | espalda no distinguible del fondo (revisar) | recorte pequeno 86x105,172x210,ok-saved,si,no
AIM-P005-262.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",550x353,ok-saved,si,si
AIM-P005-263.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P005-264.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",551x354,ok-saved,si,si
AIM-P005-265.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",541x352,ok-saved,si,si
AIM-P005-266.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",564x353,ok-saved,si,si
AIM-P005-267.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",548x353,ok-saved,si,si
AIM-P005-268.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=399",543x353,ok-saved,si,si
AIM-P005-269.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P005-270.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x353,ok-saved,si,si
AIM-P005-271.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",544x352,ok-saved,si,si
AIM-P005-272.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",548x352,ok-saved,si,si
AIM-P005-273.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",554x352,ok-saved,si,si
AIM-P005-274.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",551x353,ok-saved,si,si
AIM-P005-275.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",541x352,ok-saved,si,si
AIM-P005-276.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=399",545x353,ok-saved,si,si
AIM-P005-277.jpg,ok,"logo separado de bloque ancho x[14:116] | frente/espalda fusionados, separados en x=399",545x354,ok-saved,si,si
AIM-P005-278.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P005-279.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",544x353,ok-saved,si,si
AIM-P005-280.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",550x353,ok-saved,si,si
AIM-P005-281.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",541x352,ok-saved,si,si
AIM-P005-282.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P005-283.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",545x352,ok-saved,si,si
AIM-P005-284.jpg,ok,"logo separado de bloque ancho x[91:703] | frente/espalda fusionados, separados en x=2401",700x456,ok-saved,si,si
AIM-P005-285.jpg,ok,"logo separado de bloque ancho x[10:113] | frente/espalda fusionados, separados en x=401",561x361,ok-saved,si,si
AIM-P005-286.jpg,ok,"logo separado de bloque ancho x[15:117] | frente/espalda fusionados, separados en x=398",553x352,ok-saved,si,si
AIM-P005-287.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P005-288.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",544x352,ok-saved,si,si
AIM-P005-289.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P005-290.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",546x352,ok-saved,si,si
AIM-P005-291.jpg,ok,logo separado de bloque ancho x[15:115],482x352,ok-saved,si,si
AIM-P005-292.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",546x352,ok-saved,si,si
AIM-P005-293.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",546x352,ok-saved,si,si
AIM-P005-294.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P005-295.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",556x352,ok-saved,si,si
AIM-P005-296.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=395",543x352,ok-saved,si,si
AIM-P005-297.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=399",555x353,ok-saved,si,si
AIM-P005-298.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",541x352,ok-saved,si,si
AIM-P005-299.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x346,ok-saved,si,si
AIM-P005-300.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P006-301.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",555x352,ok-saved,si,si
AIM-P006-302.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=398",546x352,ok-saved,si,si
AIM-P006-303.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",556x353,ok-saved,si,si
AIM-P006-304.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=399",549x352,ok-saved,si,si
AIM-P006-305.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P006-306.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P006-307.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P006-308.jpg,ok,"logo separado de bloque ancho x[8:110] | frente/espalda fusionados, separados en x=394",550x358,ok-saved,si,si
AIM-P006-309.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P006-310.jpg,ok,"logo separado de bloque ancho x[17:117] | frente/espalda fusionados, separados en x=397",542x350,ok-saved,si,si
AIM-P006-311.jpg,ok,"logo separado de bloque ancho x[91:703] | frente/espalda fusionados, separados en x=2412",700x452,ok-saved,si,si
AIM-P006-312.jpg,ok,"logo separado de bloque ancho x[12:114] | frente/espalda fusionados, separados en x=396",545x353,ok-saved,si,si
AIM-P006-313.jpg,ok,"logo separado de bloque ancho x[17:117] | frente/espalda fusionados, separados en x=396",540x350,ok-saved,si,si
AIM-P006-314.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",551x352,ok-saved,si,si
AIM-P006-315.jpg,ok,"logo separado de bloque ancho x[16:132] | frente/espalda fusionados, separados en x=453",617x402,ok-saved,si,si
AIM-P006-316.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P006-317.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=395",547x352,ok-saved,si,si
AIM-P006-318.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",546x352,ok-saved,si,si
AIM-P006-319.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",550x353,ok-saved,si,si
AIM-P006-320.jpg,ok,"logo separado de bloque ancho x[10:113] | frente/espalda fusionados, separados en x=401",555x360,ok-saved,si,si
AIM-P006-321.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",546x352,ok-saved,si,si
AIM-P006-322.jpg,ok,"logo separado de bloque ancho x[12:114] | frente/espalda fusionados, separados en x=396",543x353,ok-saved,si,si
AIM-P006-323.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=398",550x352,ok-saved,si,si
AIM-P006-324.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",556x354,ok-saved,si,si
AIM-P006-325.jpg,ok,"logo separado de bloque ancho x[14:116] | frente/espalda fusionados, separados en x=398",548x353,ok-saved,si,si
AIM-P006-326.jpg,ok,"logo separado de bloque ancho x[16:132] | frente/espalda fusionados, separados en x=453",617x402,ok-saved,si,si
AIM-P006-327.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=398",547x352,ok-saved,si,si
AIM-P006-328.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P006-329.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",552x352,ok-saved,si,si
AIM-P006-330.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x353,ok-saved,si,si
AIM-P006-331.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P006-332.jpg,ok,"logo separado de bloque ancho x[16:132] | frente/espalda fusionados, separados en x=453",617x402,ok-saved,si,si
AIM-P006-333.jpg,ok,"logo separado de bloque ancho x[14:116] | frente/espalda fusionados, separados en x=398",546x354,ok-saved,si,si
AIM-P006-334.jpg,ok,"logo separado de bloque ancho x[7:110] | frente/espalda fusionados, separados en x=395",551x358,ok-saved,si,si
AIM-P006-335.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=390",549x352,ok-saved,si,si
AIM-P006-336.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",552x352,ok-saved,si,si
AIM-P006-337.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",548x353,ok-saved,si,si
AIM-P006-338.jpg,ok,"logo separado de bloque ancho x[17:117] | frente/espalda fusionados, separados en x=397",541x350,ok-saved,si,si
AIM-P006-339.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",544x352,ok-saved,si,si
AIM-P006-340.jpg,ok,"logo separado de bloque ancho x[14:115] | frente/espalda fusionados, separados en x=397",550x352,ok-saved,si,si
AIM-P006-341.jpg,ok,"logo separado de bloque ancho x[91:703] | frente/espalda fusionados, separados en x=2407",700x453,ok-saved,si,si
AIM-P006-342.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=399",551x316,ok-saved,si,si
AIM-P006-343.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",548x352,ok-saved,si,si
AIM-P006-344.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",546x352,ok-saved,si,si
AIM-P006-345.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P006-346.jpg,ok,"logo separado de bloque ancho x[91:703] | frente/espalda fusionados, separados en x=2407",700x454,ok-saved,si,si
AIM-P006-347.jpg,ok,"logo separado de bloque ancho x[16:132] | frente/espalda fusionados, separados en x=453",617x402,ok-saved,si,si
AIM-P006-348.jpg,ok,"logo separado de bloque ancho x[14:116] | frente/espalda fusionados, separados en x=391",547x353,ok-saved,si,si
AIM-P006-349.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",550x352,ok-saved,si,si
AIM-P006-350.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P006-351.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=399",557x354,ok-saved,si,si
AIM-P006-352.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=392",554x353,ok-saved,si,si
AIM-P006-353.jpg,ok,"logo separado de bloque ancho x[16:132] | frente/espalda fusionados, separados en x=453",617x402,ok-saved,si,si
AIM-P006-354.jpg,ok,"logo separado de bloque ancho x[14:116] | frente/espalda fusionados, separados en x=393",549x353,ok-saved,si,si
AIM-P006-355.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=398",551x352,ok-saved,si,si
AIM-P006-356.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",548x352,ok-saved,si,si
AIM-P006-357.jpg,ok,"logo separado de bloque ancho x[14:116] | frente/espalda fusionados, separados en x=402",539x353,ok-saved,si,si
AIM-P006-358.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P006-359.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=399",546x353,ok-saved,si,si
AIM-P006-360.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P007-361.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=399",549x352,ok-saved,si,si
AIM-P007-362.jpg,ok,"logo separado de bloque ancho x[14:116] | frente/espalda fusionados, separados en x=397",549x354,ok-saved,si,si
AIM-P007-363.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=396",552x352,ok-saved,si,si
AIM-P007-364.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P007-365.jpg,ok,"logo separado de bloque ancho x[16:132] | frente/espalda fusionados, separados en x=453",617x402,ok-saved,si,si
AIM-P007-366.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",547x353,ok-saved,si,si
AIM-P007-367.jpg,ok,"logo separado de bloque ancho x[1:105] | frente/espalda fusionados, separados en x=397",564x366,ok-saved,si,si
AIM-P007-368.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",544x352,ok-saved,si,si
AIM-P007-369.jpg,ok,"logo separado de bloque ancho x[91:703] | frente/espalda fusionados, separados en x=2385",700x452,ok-saved,si,si
AIM-P007-370.jpg,dudoso,logo separado de bloque ancho x[15:116] | espalda no distinguible del fondo (revisar),500x352,ok-saved,si,no
AIM-P007-371.jpg,ok,logo separado de bloque ancho x[14:20],658x356,ok-saved,si,si
AIM-P007-372.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P007-373.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=396",552x352,ok-saved,si,si
AIM-P007-374.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",547x352,ok-saved,si,si
AIM-P007-375.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",547x352,ok-saved,si,si
AIM-P007-376.jpg,ok,"logo separado de bloque ancho x[0:98] | frente/espalda fusionados, separados en x=400",584x379,ok-saved,si,si
AIM-P007-377.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",549x352,ok-saved,si,si
AIM-P007-378.jpg,ok,"logo separado de bloque ancho x[91:703] | frente/espalda fusionados, separados en x=2407",700x453,ok-saved,si,si
AIM-P007-379.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",547x353,ok-saved,si,si
AIM-P007-380.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P007-381.jpg,ok,"logo separado de bloque ancho x[14:116] | frente/espalda fusionados, separados en x=398",547x354,ok-saved,si,si
AIM-P007-382.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=398",547x352,ok-saved,si,si
AIM-P007-383.jpg,ok,"logo separado de bloque ancho x[19:119] | frente/espalda fusionados, separados en x=397",548x350,ok-saved,si,si
AIM-P007-384.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",548x353,ok-saved,si,si
AIM-P007-385.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",546x352,ok-saved,si,si
AIM-P007-386.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",550x352,ok-saved,si,si
AIM-P007-387.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",556x354,ok-saved,si,si
AIM-P007-388.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",545x352,ok-saved,si,si
AIM-P007-389.jpg,ok,"logo separado de bloque ancho x[4:108] | frente/espalda fusionados, separados en x=341",558x364,ok-saved,si,si
AIM-P007-390.jpg,ok,"logo separado de bloque ancho x[14:116] | frente/espalda fusionados, separados en x=398",546x354,ok-saved,si,si
AIM-P007-391.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=396",543x352,ok-saved,si,si
AIM-P007-392.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P007-393.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",556x358,ok-saved,si,si
AIM-P007-394.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",547x353,ok-saved,si,si
AIM-P007-395.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",546x352,ok-saved,si,si
AIM-P007-396.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",550x352,ok-saved,si,si
AIM-P007-397.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=394",545x352,ok-saved,si,si
AIM-P007-398.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",550x352,ok-saved,si,si
AIM-P007-399.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",543x352,ok-saved,si,si
AIM-P007-400.jpg,ok,"logo separado de bloque ancho x[14:116] | frente/espalda fusionados, separados en x=400",543x354,ok-saved,si,si
AIM-P007-401.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",543x352,ok-saved,si,si
AIM-P007-402.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",546x353,ok-saved,si,si
AIM-P007-403.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=400",545x354,ok-saved,si,si
AIM-P007-404.jpg,ok,"logo separado de bloque ancho x[7:109] | frente/espalda fusionados, separados en x=393",550x357,ok-saved,si,si
AIM-P007-405.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",546x352,ok-saved,si,si
AIM-P007-406.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=397",544x352,ok-saved,si,si
AIM-P007-407.jpg,ok,"logo separado de bloque ancho x[16:132] | frente/espalda fusionados, separados en x=453",617x402,ok-saved,si,si
AIM-P007-408.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=398",549x353,ok-saved,si,si
AIM-P007-409.jpg,ok,"logo separado de bloque ancho x[17:117] | frente/espalda fusionados, separados en x=397",540x350,ok-saved,si,si
AIM-P007-410.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",549x352,ok-saved,si,si
AIM-P007-411.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=233",540x352,ok-saved,si,si
AIM-P007-412.jpg,ok,"logo separado de bloque ancho x[15:115] | frente/espalda fusionados, separados en x=400",545x353,ok-saved,si,si
AIM-P007-413.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=397",553x352,ok-saved,si,si
AIM-P007-414.jpg,ok,"logo separado de bloque ancho x[14:118] | frente/espalda fusionados, separados en x=317",555x356,ok-saved,si,si
AIM-P007-415.jpg,ok,"logo separado de bloque ancho x[15:116] | frente/espalda fusionados, separados en x=399",549x352,ok-saved,si,si
AIM-P007-416.jpg,ok,"logo separado de bloque ancho x[16:133] | frente/espalda fusionados, separados en x=453",628x403,ok-saved,si,si
